"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-0971"	"971"	"talbin id bntkm lwldna . talbha mashi ghir idha bwia kwmbli . 9ltlk askt 3lia . ani sakt bwia ."	"The visitors ask for the hand of the family’s daughter for their son, clarifying that they want the complete marriage arrangement, not only her hand. Another speaker tells the father to be quiet, and he says he is quiet."	"방문객들이 자기 아들을 위해 그 집 딸의 손을 달라고 청혼하며, 단지 손만이 아니라 완전한 혼인 관계를 원한다고 덧붙여요. 다른 화자가 아버지에게 조용히 하라고 하고 아버지는 조용히 있겠다고 해요."	"B2"	"60"	"family_relationships"	"formal_marriage_proposal"	"conversation"	"request"	"mixed"	"high"	"code_switching|source_ambiguity"	"flagged"
"madoran-s6-sentno-0972"	"972"	"a lmn lshaf sarfis ta3km w la lshaf shwntii wla lldiraktwr jniral w la llskritir jniral . lmn ? lwldi bisha ."	"The speaker lists the other group’s chef de service, chef de chantier, directeur général, and secrétaire général, then asks, ‘For whom?’ and answers, ‘For my son Bisha.’ The French-derived titles and the direction toward Bisha are preserved rather than paraphrased as ‘who saw’ something."	"화자는 상대 집단의 chef de service(부서장), chef de chantier(현장 책임자), directeur général(총괄 책임자), secrétaire général(사무총장) 같은 직함을 열거한 뒤 ‘누구를 위한 거야?’라고 묻고 ‘내 아들 비샤를 위한 거야’라고 답해요. 프랑스어계 직함과 비샤를 향한 방향을 ‘누가 보았다’는 식으로 바꾸지 않아요."	"B2"	"60"	"family_relationships"	"opaque_status_question_about_suitor"	"conversation"	"question"	"mixed"	"high"	"code_switching|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0973"	"973"	"ahaha shwf ia shikh 9bila t3 wlad nhar a7na rjal ki dairin ma mdinahlhmsh w t7ara ns rajl w 3lah jitk 3la 3in 3wra . 3la kl 7al shwf ana ma 3ndi 7km i3ni z3ma ili9li nshawr amha . ri7w tfdlwa . dwk nshawr amha w nji . allh islmk . tfdlwa ."	"Addressing the tribal sheikh, the speaker says they are men and refers to an unclear matter involving not giving something to the other group and a ‘half man.’ They say they came for a difficult or ‘blind-eye’ matter, have no authority to decide, and should consult the mother. The visitors are invited to sit while the speaker consults her and returns."	"화자는 부족 셰이크에게 자신들은 남자들이라고 하며 상대에게 무언가를 주지 않은 일과 ‘반쪽 남자’가 관련된 불분명한 말을 해요. 어려운 문제로 찾아왔지만 자신에게 결정 권한이 없으니 어머니와 상의해야 한다고 하고, 방문객들에게 앉아 있으라며 어머니와 의논하고 돌아오겠다고 해요."	"B2"	"60"	"family_relationships"	"sheikh_consults_mother_about_marriage"	"conversation"	"suggestion"	"mixed"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0974"	"974"	"allh ibshrna bbshar alkhir . mr7ba bikm . islmk ."	"The speaker invokes God and wishes for good news and good fortune, then welcomes the visitors and exchanges a blessing."	"화자가 신을 부르며 좋은 소식과 좋은 일이 있기를 바란다고 하고 방문객을 환영하며 축복을 주고받아요."	"A1"	"16"	"religion"	"blessing_for_good_news"	"speech"	"wish"	"neutral"	"low"	""	"draft"
"madoran-s6-sentno-0975"	"975"	"walw bwia ndiha liwm , drwk ."	"The speaker tells Dad that nothing is wrong and says they will take her today, now. The identity of the woman and the intended action remain context-dependent."	"화자는 아빠에게 아무 일도 없다며 오늘, 지금 그녀를 데려가겠다고 해요. 그 여성과 행동의 구체적 의미는 문맥에 의존해요."	"B2"	"60"	"family_relationships"	"immediate_marriage_decision"	"conversation"	"information"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0976"	"976"	"a77m khir ansha' allh sha kain ? ghir alkhir ."	"One speaker asks, ‘What is happening?’ Another voice responds, ‘God willing, nothing but good.’ The question and the reassurance are kept as separate turns rather than merged into one speaker’s self-question and answer."	"한 화자가 ‘무슨 일이야?’라고 묻고, 다른 목소리가 ‘신의 뜻이라면 좋은 일뿐이야’라고 답해요. 질문과 안심시키는 응답을 한 화자의 자문자답으로 합치지 않고 별도 화행으로 보존해요."	"B2"	"60"	"daily_life"	"reassurance_that_all_is_well"	"conversation"	"agreement"	"neutral"	"low"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0977"	"977"	"wah . asm3i ntia . ah . ani nhdr m3ak . wah ana ? mn sba7 raki ghir fhad t3am tftli fih mazal mkmltish dwk nkhbth bkwtbi 3la rask . hadw malhm liwm ? nwdi jbili brika mn 3nd mrt 3kasha ajri . bwia ash3l mlhih ."	"A speaker tells a woman to listen and complains that she has spent all morning on food, threatening to hit her with a shoe if she does not finish. They order her to fetch brika from Akasha's wife; here brika is a French-derived briquet-like lighter surface, not food. The final instruction is to light it, while the exact remaining household wording stays uncertain."	"화자가 한 여성에게 들으라고 하며 여성이 아침 내내 음식에 매달려 있다고 불평하고, 끝내지 않으면 신발로 때리겠다고 위협해요. 이어 아카샤의 아내에게서 ‘brika’를 가져오라고 하는데, 여기서 brika는 음식이 아니라 프랑스어계 briquet 계열의 라이터를 가리키는 표면형으로 보존해요. 마지막에는 그것에 불을 붙이라는 지시가 나오고 나머지 집안 표현은 불확실해요."	"B2"	"60"	"daily_life"	"household_command_and_lighter_request"	"conversation"	"command"	"offensive"	"high"	"code_switching|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0978"	"978"	"kwn 3ini nsh3l mlhih nsh3l mlhih 9ltlk rw7i jibli brika w sai . bwia mn 3nd mrt 3kasha w la mn 3nd 3kasha . awwh mn 3nd mrt 3kasha rahi tkmi . ah s7a ."	"The speaker repeats the instruction to fetch brika from Akasha's wife and clarifies that it is not from Akasha himself. In this smoking context brika is a French-derived briquet-like lighter surface, not food; the wife is smoking, followed by an agreement."	"화자는 아카샤의 아내에게서 brika를 가져오라는 지시를 반복하고 아카샤 본인에게서 가져오는 것은 아니라고 확인해요. 흡연 문맥에서 brika는 음식이 아니라 프랑스어계 briquet 계열의 라이터를 가리키는 표면형이고, 아내가 담배를 피우고 있다는 말 뒤에 동의가 나와요."	"B2"	"60"	"daily_life"	"clarifying_lighter_source_and_smoking"	"conversation"	"request"	"colloquial"	"medium"	"code_switching|source_ambiguity"	"flagged"
"madoran-s6-sentno-0979"	"979"	"asm3i nti 3labalk 3lah jawni w la m3lablksh . khir ansha' allh . jaw ikhtbwa albnt"	"The speaker asks the woman whether she knows why the visitors came, then says they came to ask for the girl’s hand in marriage."	"화자는 여성에게 방문객들이 왜 왔는지 아느냐고 묻고, 그들이 딸에게 청혼하러 왔다고 말해요."	"B2"	"60"	"family_relationships"	"revealing_marriage_proposal"	"conversation"	"information"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0980"	"980"	"mr7ba bihm . bs7 lmn ."	"A speaker welcomes them but asks whom the proposal is for."	"화자가 그들을 환영하면서 누구를 위한 청혼인지 물어요."	"B2"	"60"	"family_relationships"	"asking_which_daughter_or_suitor"	"conversation"	"question"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0981"	"981"	"lmn ? lbisha wldhm . shkwn bisha ? hadk . ahhm ahhm . ghaia jabia t3 7mam . slam w 3likm . slam . bwia . wah win knt nta ? knt nsid . sha sidt liwm fhmni ? sidt t3lb . tshak ia 7ai ."	"They answer that it is for Bisha, their son. After asking who Bisha is, someone identifies him as that one and uses an opaque phrase about a bathhouse. Greetings follow, along with a question about where the father was; he says he was hunting and caught a fox. The final opaque surface tshak ya 7ai is retained rather than silently omitted."	"비샤라는 그들의 아들을 위한 것이라고 답해요. 비샤가 누구냐고 묻자 ‘저 사람’이라고 가리키고 목욕탕과 관련된 불투명한 표현을 써요. 이어 인사를 나누고 아빠가 어디 있었는지 묻자 사냥을 했고 여우를 잡았다고 답해요. 마지막의 불투명한 표면형 ‘tshak ya 7ai’도 누락하지 않고 보존해요."	"B2"	"60"	"family_relationships"	"identifying_suitor_and_hunting_story"	"conversation"	"information"	"colloquial"	"high"	"code_switching|source_ambiguity"	"flagged"
"madoran-s6-sentno-0982"	"982"	"t3lb t3 mk hadi . bash tsid sbw3a w tsid nmwra . w tsid lwrsw w tsidli . . . ratitah sb3 hadik khtra fi alwad . tfwa 3lik w 3la 7altk ."	"The other speaker mocks the claim of catching a fox and says that the person should be hunting lions, tigers, and l'ours (the bear) instead. The opening t3lb t3 mk hadi is a separate mother-related insult. They then refer to having lost or released a lion in the valley that time, and the final tfwa 3lik and w 3la 7altk separately insult the addressee and the addressee's condition; these are not an either-or replacement."	"상대는 여우를 잡았다는 말을 비웃으며 사자와 호랑이, l'ours(곰)를 잡아야 한다고 해요. 처음의 ‘t3lb t3 mk hadi’는 상대의 어머니와 관련된 별도의 모욕이고, 이어 그때 계곡에서 사자를 놓쳤거나 잃었다는 방향의 이야기가 나와요. 마지막 ‘tfwa 3lik’과 ‘w 3la 7altk’는 각각 상대와 상대의 처지를 모욕하는 절이므로 ‘어머니 또는 처지’처럼 하나로 대체하지 않아요."	"B2"	"60"	"daily_life"	"mocking_a_hunting_claim"	"conversation"	"complaint"	"offensive"	"high"	"code_switching|source_ambiguity"	"flagged"
"madoran-s6-sentno-0983"	"983"	"almhm khbrni wah aia sha 9ltlhm ? ma 9ltlhmsh . ana 9lt nshawrk ntia . la nkdb 3lik ma nmdsh bnti ana . la hadi 9a3 ma tkwnsh i7lm haka i7lm w mn3tihsh ana bnti . s7a askti . ah fhmwna . askti 3lia . sha kain ? wah adi jawikhtbwa akhtk w amk rahi tn9rsh . shkwn hwma hadwa . awdi 9bila wlad nhar lwldhm bisha . alli kan i9ra m3aia ? hadak wah . mdhalh ."	"The exchange contains a question and answer: khbrni ... sha 9ltlhm? asks, ‘Tell me, what did you tell them?’ and ma 9ltlhmsh answers, ‘I did not tell them because I wanted to consult you,’ with the feminine second-person addressee in ntia preserved. The speaker firmly refuses to give the daughter away. The exchange also says, ‘Your mother is nagging,’ before revealing that a group from the Sons of the Day tribe came for their son Bisha, who studied with the speaker; one voice says to give her to him. The question-to-answer direction is preserved."	"이 대화에는 질문과 응답이 나와요. ‘khbrni ... sha 9ltlhm?’은 ‘말해 봐, 그들에게 뭐라고 했어?’라고 묻고, ‘ma 9ltlhmsh’는 ‘아무 말도 안 했어. 너와 상의하려고 했어’라고 답해요. 여기서 ‘ntia’가 표시하는 여성 2인칭 청자에게 직접 상의한다는 방향을 보존하고 제3의 여성 청자를 추가하지 않아요. 화자는 자신의 딸을 절대 주지 않겠다고 단호하게 거절해요. 이어 ‘네 엄마가 잔소리하고 있다’는 절이 나오고, ‘울라드 나하르’ 부족 사람들이 아들 비샤를 위해 왔으며 그가 화자와 함께 공부했다는 사실이 드러나요. 한 목소리는 딸을 그에게 주라고 해요. 질문에서 응답으로 이어지는 방향을 보존해요."	"B2"	"60"	"family_relationships"	"family_refusal_of_suitor_and_consultation"	"conversation"	"refusal"	"offensive"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0984"	"984"	"sha hw ? tzwj m3 khth ikdb 3lik kadb . khlitli ana ijiha 9laditwr ijiha alrwnd . fkrwn t3 alma' 9dlhak . ikdb 3lik hadi 9a3 ma tkwnlhsh walw ghir rw7 w 9wlh ma n3tihsh bnti . asm3i askti 3lia brki ma tn9rshi mdha lbridatwr w saii . wah istahlha bisha nas mla7 . mdwha lh likidiha bwia ana brw7i ani karh mnha ."	"The speaker describes the proposed marriage through a chain of explicit, exaggerated or opaque clauses: tzwj m3 khth (‘marry his sister’), ijiha 9laditwr (‘she gets a gladiator’), ijiha alrwnd (‘she gets a roundabout’), and fkrwn t3 alma (‘a water-related object’). The exact referents remain uncertain, but each source surface and clause is retained. The speaker tells the listener to say they will not give the daughter; another voice says Bisha deserves her because his people are good. The exchange also contains mdha lbridatwr w saii, an opaque command-like clause, and later the speaker addresses Dad, says I myself am tired of her, and preserves likidiha as an opaque code-switched form."	"화자는 청혼을 과장되거나 불투명한 여러 명시 절로 묘사해요. ‘tzwj m3 khth’(그의 자매와 결혼한다), ‘ijiha 9laditwr’(그녀에게 검투사가 온다), ‘ijiha alrwnd’(그녀에게 회전목마가 온다), ‘fkrwn t3 alma’(물과 관련된 물건) 같은 표면형과 절을 각각 보존해요. 정확한 지시대상은 불확실하지만 어느 절도 ‘과장된 비교’라는 말로 누락하지 않아요. 화자는 딸을 주지 않겠다고 말하라고 하고, 다른 목소리는 비샤와 그 집안이 좋은 사람들이라 딸을 받을 만하다고 말해요. 이어 ‘mdha lbridatwr w saii’라는 명령처럼 보이는 불투명한 절이 나오며, 뒤에서 화자가 아빠에게 ‘나 자신이 그녀에게 질렸어’라고 말하고 likidiha도 불투명한 코드 스위칭 표현으로 보존해요."	"B2"	"60"	"family_relationships"	"comic_argument_about_suitor"	"conversation"	"disagreement"	"offensive"	"high"	"code_switching|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0985"	"985"	"rw7 khrj 3lia ghadi nlikidk nta n3milk 3in rw7 akhrj . ana 3lah . aia arji . . mshrk alfm rw7 9wlh bli la ."	"The speaker tells someone to leave and uses the direct threat nlikidk, a code-switched or French-derived liquider-like form that may mean I will deal with or liquidate you. The following surface n3milk 3in and the later mshrk alfm are also retained as separate threat or insult clauses; their exact meanings are uncertain and are not silently replaced by a generic ‘deal with them.’ The person is told to go out and to tell the suitor no."	"화자는 누군가에게 나가라고 하며 ‘nlikidk’라는 직접적인 위협을 써요. 이는 ‘너를 처리하거나 없애 버리겠다’는 뜻일 수 있는 코드 스위칭 또는 프랑스어계 liquider 계열 표현이에요. 이어지는 ‘n3milk 3in’과 뒤의 ‘mshrk alfm’도 각각 별도의 위협·모욕 절로 표면형을 보존하며, 정확한 뜻은 불확실하므로 ‘상대를 처리한다’는 일반 표현으로 조용히 대체하지 않아요. 상대에게 밖으로 나가 청혼자에게 안 된다고 말하라고 해요."	"B2"	"60"	"family_relationships"	"ordering_refusal_to_suitor"	"conversation"	"command"	"offensive"	"high"	"code_switching|source_ambiguity"	"flagged"
"madoran-s6-sentno-0986"	"986"	"m3ndish alwjh alli i9wlh la . rw7 9wlh la . ia tbradi . isalwni bnti manmdhalhsh . tshita 9a3 nhar w hw fshjwra liah mshrwt 3lia ania i7lm haka ma n3tilhsh bnti ."	"The speaker says they do not have the face to tell him no, but another voice tells them to say no. The plural form isalwni bnti means they ask for my daughter; it is kept separate from the later singular male referent in hw and the following opaque description. The speaker remains unwilling to give the daughter to him."	"화자는 그에게 안 된다고 말할 면목이 없다고 하지만 다른 목소리는 안 된다고 말하라고 해요. 복수형 표현 ‘isalwni bnti’는 ‘그들이 내 딸을 요구한다’는 뜻으로 보존하고, 뒤의 ‘hw’에 해당하는 단수 남성 지시대상과 이어지는 불투명한 설명을 합치지 않아요. 화자는 여전히 그에게 딸을 주지 않으려 해요."	"B2"	"60"	"family_relationships"	"refusing_repeated_marriage_request"	"conversation"	"refusal"	"offensive"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0987"	"987"	"malki tshali malki . ma n3tish bnti . malki ana bwha . walw . ana n7km . tbradi ma n3tish bnti baghini ntwgh ma tsalwnish rz9i ghaia . s7a aia mnb3d ."	"The speaker argues that they are the father and have authority to decide, repeatedly saying they will not give their daughter. They complain that others want to make them angry and ask them not to question their livelihood or fortune."	"화자는 자신이 아버지이고 결정권이 있다며 딸을 주지 않겠다고 반복해요. 다른 사람들이 자신을 화나게 하려 한다고 불평하고 자신의 생계나 재산을 캐묻지 말라고 해요."	"B2"	"60"	"family_relationships"	"father_asserts_authority_over_marriage"	"conversation"	"refusal"	"offensive"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0988"	"988"	"mrsids mbl9a lwza walw 9a3 jibhwm li w sala tkwn kbira bash n3rdwa 9a3 al3aila saii bwia ."	"The speaker mentions a Mercedes and an unclear phrase about an almond or a closed item, then asks for everything to be brought so there will be a large hall for the whole family. The closing surface saii bwia is spoken by the same speaker as a vocative or address to Dad, roughly ‘that is it/okay, Dad’; it does not create a separate Dad-agrees turn."	"화자는 메르세데스와 아몬드나 닫힌 물건을 가리키는 불분명한 말을 한 뒤, 가족 모두를 맞이할 큰 홀이 되도록 그것들을 가져오라고 해요. 마지막 표면형 ‘saii bwia’는 같은 화자가 아빠를 호격해 ‘됐어, 아빠’ 또는 ‘좋아, 아빠’라고 말하는 구조로 보존하고, 아빠가 별도로 동의하는 turn을 만들지 않아요."	"B2"	"60"	"family_relationships"	"preparing_large_family_reception"	"conversation"	"request"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0989"	"989"	"7ta izid w nsmwh s3id ."	"The speaker says that when the boy is born, they will name him Saïd."	"화자는 그 아이가 태어나면 이름을 사이드라고 짓겠다고 말해요."	"B2"	"60"	"family_relationships"	"choosing_a_childs_name"	"conversation"	"suggestion"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0990"	"990"	"la bwia zad w sminah ghir m3lablksh ntia . shwf sh3al bwia rani fr7an . ant t7shm mn bwk ma tkmish 9damh watlb 3lali ."	"The speaker tells Dad that the child was already born and named, saying he does not know this. They express happiness and tell someone to respect their father, not smoke or do something in front of him, and ask for something unclear."	"화자는 아빠에게 아이가 이미 태어났고 이름도 지었다며 아빠는 그 사실을 모른다고 해요. 기쁘다고 말한 뒤 누군가에게 아버지를 존중하고 아버지 앞에서 담배를 피우거나 어떤 행동을 하지 말라고 하며 불분명한 것을 요청해요."	"B2"	"60"	"family_relationships"	"child_naming_and_respect_for_father"	"conversation"	"command"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0991"	"991"	"iadra si 7zim . sha ghadi n9wlkm drt m3aha hak mra . khir ansha' allh . ghir khir"	"Addressing Mr. Hazim, the speaker asks what they should tell the group and says drt m3aha hak mra, meaning they did that with her once or at that time; the exact temporal expression remains uncertain and is not treated as a separate generic woman. Reassurance follows that everything is fine."	"화자는 하짐 씨에게 무엇이라고 말해야 할지 묻고 ‘drt m3aha hak mra’라고 말해요. 여기서 mra는 별도의 여성을 뜻한다고 단정하지 않고 ‘그녀와 그때 또는 한 번 그렇게 했다’는 시간·횟수 표현의 가능성을 보존해요. 이어 모두 괜찮다는 안심의 말이 나와요."	"B2"	"60"	"family_relationships"	"unclear_account_about_a_woman"	"conversation"	"information"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0992"	"992"	"allh i7fzk rak m3mr rish t9wl dandwa ."	"The speaker blesses the listener and jokes that they are full of feathers and look like a dandou or dindon, a turkey. The feather comparison and the turkey meaning are preserved rather than treating dandwa as an opaque personal name."	"화자는 상대를 축복하며 상대가 깃털로 가득하고 ‘dandwa’처럼 보인다고 농담해요. 여기서 dandwa는 불투명한 고유명사가 아니라 프랑스어계 dindon에 해당하는 칠면조를 가리키는 표현으로, 깃털 비교와 칠면조 의미를 보존해요."	"B2"	"60"	"daily_life"	"opaque_comparison_and_blessing"	"conversation"	"other"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0993"	"993"	"a7trm nfsk rak thdr m3 shikh al9bila ."	"The speaker tells someone to respect themselves because they are speaking with the tribal sheikh."	"화자가 부족의 셰이크와 이야기하고 있으니 자기 자신을 존중하라고 말해요."	"B2"	"60"	"family_relationships"	"reprimand_before_tribal_sheikh"	"conversation"	"warning"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0994"	"994"	"bisha wli lblastk . 7mbwk bwia hdr m3ah . 9ltlk wli lblastk ."	"The speaker tells Bisha to return to his place and asks Dad to speak with him. They repeat the instruction to return to his place."	"화자는 비샤에게 자기 자리로 돌아가라고 하고 아빠에게 그와 이야기하라고 해요. 자기 자리로 돌아가라는 말이 반복돼요."	"B2"	"60"	"family_relationships"	"directing_suitor_to_return"	"conversation"	"command"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0995"	"995"	"sha ghadi n9wlkm hi alkhbr alli ghldi n9wlh lkm hi shira mazalt sghira 3la 7sab hdra amha ."	"The speaker says the news they have to give is that the girl is still too young, according to her mother’s words."	"화자는 전해야 할 소식은 어머니의 말에 따르면 그 여자가 아직 너무 어리다는 것이라고 해요."	"B2"	"60"	"family_relationships"	"family_objection_based_on_age"	"conversation"	"information"	"mixed"	"medium"	"source_ambiguity"	"flagged"
