"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-1233"	"1233"	"s7a a3twni shwia khbz btwmatis khima nmwtlkm hna . s7a khwia ana mslsl ta3i ibda 3la 2 mdari ntfrjh w n9il , m3ndkmsh dimw hna . la mkansh . s7a a3tini tlifwnk nkwnikti shwia 7mbwk ."	"The speaker asks for bread with tomatoes, says they would die there without it, mentions a television series starting at two and taking a nap while watching it, then asks for a phone to connect for a while."	"화자는 토마토를 곁들인 빵을 조금 달라고 하며 그것이 없으면 여기서 죽겠다고 과장해요. 두 시에 시작하는 드라마를 보며 낮잠을 자겠다고 하고, 잠깐 연결할 수 있게 휴대전화를 빌려 달라고 해요."	"C1"	"78"	"food"	"asking_for_food_and_phone_access"	"conversation"	"request"	"colloquial"	"high"	"code_switching|idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1234"	"1234"	"tsma ana khawnk nkdlk tlifwn tkwnikti ."	"The speaker concludes that the listener has tricked them by asking for a phone to connect."	"화자는 상대가 휴대전화를 빌려 연결하게 해 달라고 한 자신을 속였다고 말해요."	"A2"	"30"	"humor"	"joking_about_being_tricked_for_a_phone"	"joke"	"opinion"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1235"	"1235"	"ia sha 3ndi 79 ndir . jbtwni tktlwni bal9nta , darna w la ntwma . s7a khwia talia w allh . sha khsk tani baghi thblina ."	"The speaker asks what they are entitled to do, complains that the others brought them there to kill them with humiliation, asks whether the place is their home or the others' home, and says the listener wants to drive them crazy."	"화자는 자신이 무엇을 할 권리가 있는지 묻고, 일행이 자신을 창피하게 만들어 죽이려고 데려왔다고 불평해요. 여기가 자기 집인지 상대 집인지 되묻고, 자신을 미치게 하려는 것이냐고 말해요."	"B2"	"64"	"family_relationships"	"complaining_about_being_embarrassed"	"joke"	"complaint"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1236"	"1236"	"ma t9dwsh tkhwnwa s7bti tji traf9ni shwia 7mbwk w allh ma nnsalk khirk ."	"The speaker asks the listener not to betray their friend and to accompany them for a little while, promising not to forget the favor."	"화자는 상대에게 자신의 친구를 배신하지 말고 잠시 동행해 달라고 부탁하며 그 은혜를 잊지 않겠다고 해요."	"A2"	"28"	"family_relationships"	"asking_for_companionship"	"conversation"	"request"	"colloquial"	"medium"	"source_ambiguity"	"draft"
"madoran-s6-sentno-1237"	"1237"	"ai win raki rai7a ntia kl iwm tkhrji msh3ta , arwa7i tli 3lia shwfi fia . mashi mraia ana . diri awmwan shwia 7mir rah 9damk . baghi diri fia hdra i9wlwa ma 3ndhash mraia fldar ."	"The speaker asks where a woman is going every day while going out dressed up, tells her to come look at the speaker, says the speaker is not a mirror, and jokes that she should put on a mirror so people will not say she has none at home."	"화자는 여성이 매일 치장하고 어디로 나가는지 묻고 자신에게 와서 보라고 해요. 자신은 거울이 아니라고 하며, 집에 거울이 없다는 말을 듣지 않으려면 거울을 하나 두라고 농담해요."	"B2"	"68"	"family_relationships"	"teasing_someone_about_mirrors_and_appearance"	"joke"	"warning"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1238"	"1238"	"saii jat 3aisha lar9a ttksl 3lia . saii 7wk ra7 ll3skr lbsti mzir . shwala hada srwal nsrin w mtlbsahsh . ia 7mir flkhdwd , bikatshw . 3lik al7md 3ris , khtk wjdt 9blk . rjal t3 akhr zman ."	"The speaker says Aicha has arrived and is teasing them, says a brother has gone to the army and someone is wearing tight clothes, asks whose trousers they are, and continues humorous comments about cheeks, Pikachu, marriage, and men of the last age."	"화자는 아이샤가 와서 자신을 놀린다고 하고, 형제가 군대에 갔으며 누군가 꽉 끼는 옷을 입었다고 말해요. 그 바지가 누구 것인지 묻고 볼과 피카츄, 결혼, 요즘 남자들에 관한 과장된 농담을 이어 가요."	"C1"	"86"	"family_relationships"	"teasing_family_members_about_clothes"	"joke"	"exclamation"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1239"	"1239"	"ri7a dwshtli biha khwia shwala hada ? hadwa zwj sh3irat rahm 3ndk rak tmshtli fihm ."	"The speaker complains about a smell and asks what it is, then jokes that the other person has only two hairs and is combing those hairs for the speaker."	"화자는 냄새가 난다고 불평하며 무슨 냄새냐고 묻고, 상대에게 머리카락이 두 가닥뿐인데 그것을 자신에게 빗어 주고 있다고 농담해요."	"B1"	"54"	"family_relationships"	"teasing_about_smell_and_hair"	"joke"	"complaint"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1240"	"1240"	"wii safa kiraki ? . rani jai mntwlsh 3lik . kant baina bnt alnas mskina 3liha d3wa alshr . manish 3arfa sha 3jbha fik . 3inia drwni had alalwan khti alli raki mkhltthm , 9ws 9z7 . hahw wjhi ala l9iti rajl ."	"The speaker greets someone and asks how she is, says they are coming and will not stay long, comments on a seemingly kind girl who may have been cursed, criticizes the colors she mixed as a rainbow, and jokes that the speaker's face is all she needs to find a man."	"화자는 인사를 건네고 상대가 잘 지내는지 물으며 오래 머물지 않겠다고 해요. 착해 보이지만 불운한 일을 당한 듯한 여성을 언급하고, 섞어 입은 색이 무지개 같다며 놀리고, 남자를 찾으려면 자신의 얼굴만 보면 된다고 농담해요."	"C1"	"82"	"family_relationships"	"teasing_about_colors_and_appearance"	"joke"	"description"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1241"	"1241"	"a3wd ballh mn shitan alrjim f93tini . hada sha raki mtlsa fi wjhk . 9hwa w krkm t3 dar 9a3 kmltihm ."	"The speaker invokes a religious phrase, says the listener has driven them crazy, and mocks the makeup on the listener's face as if all the household coffee and turmeric had been used up."	"화자는 종교적 감탄 표현을 하고 상대가 자신을 미치게 했다고 말해요. 상대 얼굴의 화장을 집에 있는 커피와 강황을 다 쓴 것처럼 놀려요."	"B1"	"54"	"family_relationships"	"teasing_heavy_face_makeup"	"joke"	"exclamation"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1242"	"1242"	"kash nhar itrdwk mn dar ntia . nkhitk , katla 3mrha w tzid tls fi l3sl . 7mbwk hada wjh ikhsrwa 3lih nas ."	"The speaker jokes that the listener may one day be thrown out of the house, calls her exhausting, and mocks her for putting honey on an already bad-looking face while asking whether people would really pay for that face."	"화자는 언젠가 상대가 집에서 쫓겨날 수 있다고 농담하고, 상대가 사람을 지치게 한다고 말해요. 이미 보기 싫은 얼굴에 꿀을 바른다며 놀리고 누가 그런 얼굴에 돈을 내겠느냐고 과장해요."	"B2"	"68"	"family_relationships"	"teasing_someone_about_makeup_and_household_life"	"joke"	"warning"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1243"	"1243"	"ma t7shmsh 3la rw7k rani ghir sakta lk mn sba7 w nta dir 7s ki takl . shwala hada ma t3rfsh takl silwnsiwn ."	"The speaker tells the listener not to be ashamed, says they have been silent since morning, and complains that the listener makes noise while eating and does not know how to eat quietly."	"화자는 상대에게 부끄러운 줄 알라고 하며 아침부터 참고 있었다고 말해요. 상대가 먹을 때 소리를 내고 조용히 먹을 줄 모른다고 불평해요."	"B1"	"48"	"food"	"complaining_about_noisy_eating"	"joke"	"complaint"	"colloquial"	"medium"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1244"	"1244"	"had mr9a mal7a alli drtwha hna , ma drtwsh 7ms fiha . saii nadt tl9mli 3jwz , wldi jib li mra 3mrlha frijidarw tiblk sha rak baghi . mama t9sf w la tbali . adrb mr9a w la tsa3fni rw7 jib nakws mn 3nd 9dirwa w nt9asmwh ana w aiak ."	"The speaker complains that the soup is too salty and lacks chickpeas, then describes an older woman asking her son to bring a woman who will fill the refrigerator and cook what he wants. The speaker suggests getting nachos from Kadri and sharing them."	"화자는 국물이 너무 짜고 병아리콩도 없다고 불평해요. 이어 한 노인이 아들에게 냉장고를 채우고 원하는 음식을 해 줄 여자를 데려오라고 하는 장면을 말하고, 카드리에게서 나초를 사 와 함께 먹자고 제안해요."	"C1"	"82"	"food"	"complaining_about_soup_and_suggesting_nachos"	"joke"	"suggestion"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1245"	"1245"	"malkm ma taklwsh mml7at bdwn krima alli drthm t3 am wlid ."	"The speaker asks why the others are not eating the savory pastries made by Oum Walid."	"화자는 일행이 움 왈리드가 만든 짭짤한 페이스트리를 왜 먹지 않느냐고 물어요."	"A2"	"24"	"food"	"asking_about_savory_pastries"	"conversation"	"question"	"colloquial"	"medium"	"source_ambiguity"	"draft"
"madoran-s6-sentno-1246"	"1246"	"la bnti 7md llh shb3na . jibwa naklhm w7di ntwma mashi wjh mml7at . hwdi t7t bi3ihm ."	"A woman says they are full, asks the others to bring the pastries so she can eat them alone, jokes that the others are not worthy of pastries, and tells them to sell the ones underneath."	"한 여성이 모두 배불렀다고 하며 페이스트리를 가져오면 자신이 혼자 먹겠다고 해요. 일행은 페이스트리를 받을 자격이 없다고 농담하고 아래에 있는 것은 팔라고 말해요."	"B1"	"54"	"food"	"joking_about_sharing_pastries"	"joke"	"answer"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1247"	"1247"	"kwn ghir ma ranish dair rjim , jw3twni wla jibwa nghms m3akm shwia almwt raha ghir arfd arfd . mzia jm3twni m3akm fi had tabla ma nbghish njm3 m3 bz fi tabla sghira . ihblwni ihdrwa ghir 3la lijwi ."	"The speaker says they would be hungry enough to dip bread with the others if they were not dieting, complains that the others made them hungry, and jokes about being gathered at a small table where everyone talks only about games."	"화자는 다이어트 중이 아니라면 일행과 빵을 찍어 먹고 싶을 만큼 배가 고프다고 해요. 일행 때문에 배가 고파졌다고 불평하고, 작은 식탁에 모여 모두 경기 이야기만 한다고 농담해요."	"B2"	"70"	"food"	"joking_about_dieting_and_talking_sports"	"joke"	"complaint"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1248"	"1248"	"ana nbghi atwiat w jdid ."	"The speaker says they want something new and different, using an opaque colloquial form for the desired item or activity."	"화자는 어떤 새롭고 다른 것을 원한다고 말하지만, 원하는 대상이나 활동을 가리키는 구어체 표현은 불투명해요."	"A2"	"24"	"daily_life"	"requesting_something_new"	"conversation"	"wish"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1249"	"1249"	"ntia tl9it m7md t7t 9ali 9wli lakhtk trfd 3lia , tsal7twa w la mazal ."	"The speaker says that after meeting Mohamed, he told them to ask their sister to answer him, and asks whether the two have reconciled yet."	"화자는 무함마드를 만났더니 그가 자신의 누이에게 연락을 받아 달라고 전해 달라고 했다고 말하며, 두 사람이 화해했는지 아직 묻고 있어요."	"A2"	"32"	"family_relationships"	"asking_whether_siblings_reconciled"	"conversation"	"question"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1250"	"1250"	"kwn jaw nsa ikhtbwa ."	"The speaker says that if women were to come to ask for a marriage proposal, or to propose marriage, something would happen; the sentence is incomplete and context-dependent."	"화자는 여자들이 청혼하러 오면 어떻게 될 것이라고 말하지만, 문장이 완결되지 않아 앞뒤 맥락에 의존해요."	"A2"	"30"	"family_relationships"	"incomplete_marriage_proposal_remark"	"conversation"	"other"	"colloquial"	"high"	"source_ambiguity|source_corruption"	"flagged"
"madoran-s6-sentno-1251"	"1251"	"zartna barka , islmk khalti 3labali 3lah jina . wah 7kali anis wldi ."	"A visitor says the family has been blessed with a visit, thanks an aunt, and says they know why they came; another speaker says that Anis told them about it."	"방문객은 집안에 복이 찾아왔다고 말하며 이모에게 고맙다고 해요. 왜 왔는지 알고 있다고 하고, 다른 화자는 아니스가 그 이야기를 해 주었다고 말해요."	"B1"	"46"	"family_relationships"	"family_visit_and_marriage_context"	"conversation"	"greeting"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1252"	"1252"	"wah hi z3ma ma kntsh nawia 3la zwaj 9lt 7ta nkml 9raiti , shwala raki 3arfa mktwb w ma bghitsh nfrt fih . awdi ghir askti bnti mn alli asm3 bikm bli rakm jaiin w hw i9ar3 klshi rdh ib9s , 7itan 7khm . w tabiat dahm 3nd khti rghwahm , b9alh ghir jhaz ma wjdhsh ."	"A woman says she had not planned to marry until finishing her studies, but marriage is written for her and she does not want to let it go. An older woman says the prospective groom has prepared much of the household and only the equipment remains."	"한 여성은 공부를 마칠 때까지 결혼할 생각이 없었지만 운명으로 정해진 결혼을 놓치고 싶지 않다고 해요. 나이 든 여성은 예비 신랑이 집안 준비를 많이 끝냈고 이제 살림살이만 남았다고 말해요."	"C1"	"86"	"family_relationships"	"discussing_a_marriage_arrangement"	"conversation"	"narration"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1253"	"1253"	"masha' allh 7katli bnti bli saji allh ibark . win rah tawws ta3na jibwh lna nshwfwh . wah alhdra w almghzl khalti ."	"A woman says her daughter told her the prospective groom is good, blesses him, and asks where their peacock is so they can bring him to see it; she is teased about talking and spinning yarn."	"한 여성은 딸이 예비 신랑이 괜찮다고 말했다며 축복하고, 자신들의 공작이 어디 있는지 물어 데려와 보여 달라고 해요. 말이 많고 이야기를 지어낸다고 놀림받아요."	"B1"	"54"	"family_relationships"	"welcoming_a_prospective_groom"	"conversation"	"information"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1254"	"1254"	"3iti lh iji ishwfna w la rah 7shman . slam 3likm , kirak wldi ? ani ghaia khalti islmk . ia 3mri ma zinh ! t3rfi tkhiri jnia ."	"The speaker asks someone to call him to visit, wonders whether he is shy, greets him, and compliments him as handsome while joking that the woman knows how to choose an extraordinary man."	"화자는 그에게 와서 자신들을 만나 보라고 부르라고 하며 그가 수줍어하는지 묻고 인사해요. 그가 잘생겼다고 칭찬하며 여성이 특별한 남자를 고를 줄 안다고 농담해요."	"B1"	"60"	"family_relationships"	"greeting_and_complimenting_a_prospective_groom"	"conversation"	"greeting"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1255"	"1255"	"iadra 7ba 9lila . saii shafwk , rw7i lshwmbrtk . 7latlk 93da khlih ma t9zihsh rah mjm3 m3ana mskin ."	"The speaker says there is only a little time or only a small amount, then tells someone to go to her room after they have been seen. They say that the guest is enjoying the gathering and should not be disturbed."	"화자는 시간이나 양이 얼마 남지 않았다고 말한 뒤, 누군가에게 사람들이 보았으니 방으로 가라고 해요. 손님이 모임을 즐기고 있으니 방해하지 말라고 말해요."	"B1"	"48"	"family_relationships"	"managing_a_family_gathering"	"conversation"	"command"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1256"	"1256"	"almhm alfaida w al7aswl . alwld rah 9abl ."	"The speaker says that what matters in the end is that the boy is willing or suitable."	"화자는 결국 중요한 것은 그 남자가 괜찮고 받아들일 만하다는 점이라고 말해요."	"A2"	"22"	"family_relationships"	"approving_a_marriage_candidate"	"conversation"	"opinion"	"colloquial"	"medium"	"source_ambiguity"	"draft"
"madoran-s6-sentno-1257"	"1257"	"hi z3ma jina ghir n7twa id 3lih w ghdwa ansha' allh rbi iktb lhm w ibdwa ikhdmwa , njibwlh khatm klma . rak fr7an wldi wah . 3ndi ghir had 3wina ghadi tdwhali , thlwli fih ."	"The speaker says they came merely to place a hand on the young man's shoulder and hopes that God will write a good future for them. They will bring him a ring as a token, ask whether he is happy, and ask others to care for him."	"화자는 젊은 남자에게 손을 얹어 인사를 나누러 왔고 하나님이 두 사람의 앞날을 좋게 써 주기를 바란다고 해요. 약속의 표시로 반지를 가져오겠다고 하고, 그가 기쁜지 묻고 잘 돌봐 달라고 부탁해요."	"B2"	"68"	"family_relationships"	"formalizing_a_marriage_arrangement"	"conversation"	"wish"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1258"	"1258"	"kwn darna il3bwa matsh m3 b3d ."	"The speaker suggests that the members of their household or family should play a match together."	"화자는 집안 사람이나 가족끼리 함께 경기를 하자고 제안해요."	"A1"	"12"	"sports"	"suggesting_a_family_match"	"conversation"	"suggestion"	"colloquial"	"low"	""	"draft"
